team: T.B, season: 2020, name: T.B, team.1: T.B, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.55, corsiPercentage: 0.47, fenwickPercentage: 0.47, iceTime: 9070, xOnGoalFor: 85.61, xGoalsFor: 23.45, xReboundsFor: 6.24, xFreezeFor: 13.14, xPlayStoppedFor: 2.71, xPlayContinuedInZoneFor: 43.65, xPlayContinuedOutsideZoneFor: 29.86, flurryAdjustedxGoalsFor: 23.13, scoreVenueAdjustedxGoalsFor: 23.45, flurryScoreVenueAdjustedxGoalsFor: 23.13, shotsOnGoalFor: 89, missedShotsFor: 31, blockedShotAttemptsFor: 32, shotAttemptsFor: 152, goalsFor: 27, reboundsFor: 2, reboundGoalsFor: 1, freezeFor: 14, playStoppedFor: 4, playContinuedInZoneFor: 31, playContinuedOutsideZoneFor: 42, savedShotsOnGoalFor: 62, savedUnblockedShotAttemptsFor: 93, penaltiesFor: 3, penalityMinutesFor: 6, faceOffsWonFor: 84, hitsFor: 28, takeawaysFor: 8, giveawaysFor: 14, lowDangerShotsFor: 60, mediumDangerShotsFor: 24, highDangerShotsFor: 36, lowDangerxGoalsFor: 2.26, mediumDangerxGoalsFor: 2.88, highDangerxGoalsFor: 18.31, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 4, highDangerGoalsFor: 20, scoreAdjustedShotsAttemptsFor: 152.0, unblockedShotAttemptsFor: 120, scoreAdjustedUnblockedShotAttemptsFor: 120.0, dZoneGiveawaysFor: 5, xGoalsFromxReboundsOfShotsFor: 1.79, xGoalsFromActualReboundsOfShotsFor: 0.46, reboundxGoalsFor: 0.46, totalShotCreditFor: 24.73, scoreAdjustedTotalShotCreditFor: 24.73, scoreFlurryAdjustedTotalShotCreditFor: 24.45, xOnGoalAgainst: 98.45, xGoalsAgainst: 19.15, xReboundsAgainst: 7.61, xFreezeAgainst: 17.07, xPlayStoppedAgainst: 3.29, xPlayContinuedInZoneAgainst: 51.46, xPlayContinuedOutsideZoneAgainst: 34.48, flurryAdjustedxGoalsAgainst: 18.59, scoreVenueAdjustedxGoalsAgainst: 19.15, flurryScoreVenueAdjustedxGoalsAgainst: 18.59, shotsOnGoalAgainst: 91, missedShotsAgainst: 43, blockedShotAttemptsAgainst: 36, shotAttemptsAgainst: 170, goalsAgainst: 16, reboundsAgainst: 7, reboundGoalsAgainst: 0, freezeAgainst: 15, playStoppedAgainst: 6, playContinuedInZoneAgainst: 38, playContinuedOutsideZoneAgainst: 52, savedShotsOnGoalAgainst: 75, savedUnblockedShotAttemptsAgainst: 118, penaltiesAgainst: 4, penalityMinutesAgainst: 8, faceOffsWonAgainst: 87, hitsAgainst: 18, takeawaysAgainst: 13, giveawaysAgainst: 13, lowDangerShotsAgainst: 68, mediumDangerShotsAgainst: 45, highDangerShotsAgainst: 21, lowDangerxGoalsAgainst: 2.9, mediumDangerxGoalsAgainst: 5.87, highDangerxGoalsAgainst: 10.38, lowDangerGoalsAgainst: 0, mediumDangerGoalsAgainst: 6, highDangerGoalsAgainst: 10, scoreAdjustedShotsAttemptsAgainst: 170.0, unblockedShotAttemptsAgainst: 134, scoreAdjustedUnblockedShotAttemptsAgainst: 134.0, dZoneGiveawaysAgainst: 4, xGoalsFromxReboundsOfShotsAgainst: 2.18, xGoalsFromActualReboundsOfShotsAgainst: 1.3, reboundxGoalsAgainst: 1.3, totalShotCreditAgainst: 19.96, scoreAdjustedTotalShotCreditAgainst: 19.96, scoreFlurryAdjustedTotalShotCreditAgainst: 19.47
team: NSH, season: 2020, name: NSH, team.1: NSH, position: Team Level, situation: 4on5, games_played: 56, xGoalsPercentage: 0.12, corsiPercentage: 0.11, fenwickPercentage: 0.13, iceTime: 16017, xOnGoalFor: 32.29, xGoalsFor: 3.75, xReboundsFor: 1.66, xFreezeFor: 3.69, xPlayStoppedFor: 0.83, xPlayContinuedInZoneFor: 9.56, xPlayContinuedOutsideZoneFor: 22.5, flurryAdjustedxGoalsFor: 3.75, scoreVenueAdjustedxGoalsFor: 3.75, flurryScoreVenueAdjustedxGoalsFor: 3.75, shotsOnGoalFor: 35, missedShotsFor: 7, blockedShotAttemptsFor: 7, shotAttemptsFor: 49, goalsFor: 5, reboundsFor: 0, reboundGoalsFor: 0, freezeFor: 3, playStoppedFor: 0, playContinuedInZoneFor: 4, playContinuedOutsideZoneFor: 30, savedShotsOnGoalFor: 30, savedUnblockedShotAttemptsFor: 37, penaltiesFor: 7, penalityMinutesFor: 16, faceOffsWonFor: 133, hitsFor: 33, takeawaysFor: 27, giveawaysFor: 29, lowDangerShotsFor: 24, mediumDangerShotsFor: 12, highDangerShotsFor: 6, lowDangerxGoalsFor: 0.6, mediumDangerxGoalsFor: 1.6, highDangerxGoalsFor: 1.56, lowDangerGoalsFor: 0, mediumDangerGoalsFor: 2, highDangerGoalsFor: 3, scoreAdjustedShotsAttemptsFor: 49.0, unblockedShotAttemptsFor: 42, scoreAdjustedUnblockedShotAttemptsFor: 42.0, dZoneGiveawaysFor: 27, xGoalsFromxReboundsOfShotsFor: 0.38, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 4.14, scoreAdjustedTotalShotCreditFor: 4.14, scoreFlurryAdjustedTotalShotCreditFor: 4.14, xOnGoalAgainst: 208.08, xGoalsAgainst: 28.78, xReboundsAgainst: 17.8, xFreezeAgainst: 41.08, xPlayStoppedAgainst: 6.66, xPlayContinuedInZoneAgainst: 127.98, xPlayContinuedOutsideZoneAgainst: 69.68, flurryAdjustedxGoalsAgainst: 27.71, scoreVenueAdjustedxGoalsAgainst: 28.78, flurryScoreVenueAdjustedxGoalsAgainst: 27.71, shotsOnGoalAgainst: 225, missedShotsAgainst: 67, blockedShotAttemptsAgainst: 103, shotAttemptsAgainst: 395, goalsAgainst: 39, reboundsAgainst: 20, reboundGoalsAgainst: 7, freezeAgainst: 45, playStoppedAgainst: 11, playContinuedInZoneAgainst: 103, playContinuedOutsideZoneAgainst: 74, savedShotsOnGoalAgainst: 186, savedUnblockedShotAttemptsAgainst: 253, penaltiesAgainst: 7, penalityMinutesAgainst: 12, faceOffsWonAgainst: 152, hitsAgainst: 10, takeawaysAgainst: 7, giveawaysAgainst: 36, lowDangerShotsAgainst: 200, mediumDangerShotsAgainst: 57, highDangerShotsAgainst: 35, lowDangerxGoalsAgainst: 5.08, mediumDangerxGoalsAgainst: 6.53, highDangerxGoalsAgainst: 17.18, lowDangerGoalsAgainst: 3, mediumDangerGoalsAgainst: 15, highDangerGoalsAgainst: 21, scoreAdjustedShotsAttemptsAgainst: 395.0, unblockedShotAttemptsAgainst: 292, scoreAdjustedUnblockedShotAttemptsAgainst: 292.0, dZoneGiveawaysAgainst: 2, xGoalsFromxReboundsOfShotsAgainst: 4.56, xGoalsFromActualReboundsOfShotsAgainst: 6.93, reboundxGoalsAgainst: 6.7, totalShotCreditAgainst: 26.64, scoreAdjustedTotalShotCreditAgainst: 26.64, scoreFlurryAdjustedTotalShotCreditAgainst: 25.75

team: NSH, season: 2020, name: NSH, team.1: NSH, position: Team Level, situation: 5on4, games_played: 56, xGoalsPercentage: 0.87, corsiPercentage: 0.87, fenwickPercentage: 0.85, iceTime: 15236, xOnGoalFor: 203.11, xGoalsFor: 25.27, xReboundsFor: 17.68, xFreezeFor: 41.83, xPlayStoppedFor: 6.7, xPlayContinuedInZoneFor: 127.77, xPlayContinuedOutsideZoneFor: 65.76, flurryAdjustedxGoalsFor: 23.94, scoreVenueAdjustedxGoalsFor: 25.27, flurryScoreVenueAdjustedxGoalsFor: 23.94, shotsOnGoalFor: 211, missedShotsFor: 74, blockedShotAttemptsFor: 94, shotAttemptsFor: 379, goalsFor: 26, reboundsFor: 23, reboundGoalsFor: 6, freezeFor: 40, playStoppedFor: 9, playContinuedInZoneFor: 108, playContinuedOutsideZoneFor: 79, savedShotsOnGoalFor: 185, savedUnblockedShotAttemptsFor: 259, penaltiesFor: 13, penalityMinutesFor: 26, faceOffsWonFor: 140, hitsFor: 13, takeawaysFor: 7, giveawaysFor: 33, lowDangerShotsFor: 208, mediumDangerShotsFor: 48, highDangerShotsFor: 29, lowDangerxGoalsFor: 5.3, mediumDangerxGoalsFor: 5.75, highDangerxGoalsFor: 14.21, lowDangerGoalsFor: 6, mediumDangerGoalsFor: 6, highDangerGoalsFor: 14, scoreAdjustedShotsAttemptsFor: 379.0, unblockedShotAttemptsFor: 285, scoreAdjustedUnblockedShotAttemptsFor: 285.0, dZoneGiveawaysFor: 0, xGoalsFromxReboundsOfShotsFor: 4.57, xGoalsFromActualReboundsOfShotsFor: 8.05, reboundxGoalsFor: 7.5, totalShotCreditFor: 22.34, scoreAdjustedTotalShotCreditFor: 22.34, scoreFlurryAdjustedTotalShotCreditFor: 21.26, xOnGoalAgainst: 37.13, xGoalsAgainst: 3.63, xReboundsAgainst: 2.05, xFreezeAgainst: 5.29, xPlayStoppedAgainst: 1.16, xPlayContinuedInZoneAgainst: 11.78, xPlayContinuedOutsideZoneAgainst: 26.1, flurryAdjustedxGoalsAgainst: 3.57, scoreVenueAdjustedxGoalsAgainst: 3.63, flurryScoreVenueAdjustedxGoalsAgainst: 3.57, shotsOnGoalAgainst: 40, missedShotsAgainst: 10, blockedShotAttemptsAgainst: 6, shotAttemptsAgainst: 56, goalsAgainst: 2, reboundsAgainst: 1, reboundGoalsAgainst: 0, freezeAgainst: 6, playStoppedAgainst: 1, playContinuedInZoneAgainst: 5, playContinuedOutsideZoneAgainst: 35, savedShotsOnGoalAgainst: 38, savedUnblockedShotAttemptsAgainst: 48, penaltiesAgainst: 3, penalityMinutesAgainst: 6, faceOffsWonAgainst: 139, hitsAgainst: 33, takeawaysAgainst: 33, giveawaysAgainst: 24, lowDangerShotsAgainst: 32, mediumDangerShotsAgainst: 15, highDangerShotsAgainst: 3, lowDangerxGoalsAgainst: 1.01, mediumDangerxGoalsAgainst: 1.76, highDangerxGoalsAgainst: 0.86, lowDangerGoalsAgainst: 0, mediumDangerGoalsAgainst: 2, highDangerGoalsAgainst: 0, scoreAdjustedShotsAttemptsAgainst: 56.0, unblockedShotAttemptsAgainst: 50, scoreAdjustedUnblockedShotAttemptsAgainst: 50.0, dZoneGiveawaysAgainst: 22, xGoalsFromxReboundsOfShotsAgainst: 0.46, xGoalsFromActualReboundsOfShotsAgainst: 0.07, reboundxGoalsAgainst: 0.07, totalShotCreditAgainst: 4.02, scoreAdjustedTotalShotCreditAgainst: 4.02, scoreFlurryAdjustedTotalShotCreditAgainst: 3.97

team: MTL, season: 2020, name: MTL, team.1: MTL, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.43, corsiPercentage: 0.49, fenwickPercentage: 0.47, iceTime: 7159, xOnGoalFor: 86.0, xGoalsFor: 16.41, xReboundsFor: 5.89, xFreezeFor: 14.79, xPlayStoppedFor: 2.8, xPlayContinuedInZoneFor: 45.31, xPlayContinuedOutsideZoneFor: 33.81, flurryAdjustedxGoalsFor: 15.87, scoreVenueAdjustedxGoalsFor: 16.41, flurryScoreVenueAdjustedxGoalsFor: 15.87, shotsOnGoalFor: 84, missedShotsFor: 35, blockedShotAttemptsFor: 38, shotAttemptsFor: 157, goalsFor: 16, reboundsFor: 4, reboundGoalsFor: 1, freezeFor: 17, playStoppedFor: 2, playContinuedInZoneFor: 32, playContinuedOutsideZoneFor: 48, savedShotsOnGoalFor: 68, savedUnblockedShotAttemptsFor: 103, penaltiesFor: 5, penalityMinutesFor: 10, faceOffsWonFor: 67, hitsFor: 24, takeawaysFor: 15, giveawaysFor: 17, lowDangerShotsFor: 69, mediumDangerShotsFor: 30, highDangerShotsFor: 20, lowDangerxGoalsFor: 2.76, mediumDangerxGoalsFor: 3.61, highDangerxGoalsFor: 10.04, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 5, highDangerGoalsFor: 8, scoreAdjustedShotsAttemptsFor: 157.0, unblockedShotAttemptsFor: 119, scoreAdjustedUnblockedShotAttemptsFor: 119.0, dZoneGiveawaysFor: 10, xGoalsFromxReboundsOfShotsFor: 1.62, xGoalsFromActualReboundsOfShotsFor: 1.19, reboundxGoalsFor: 1.19, totalShotCreditFor: 16.84, scoreAdjustedTotalShotCreditFor: 16.84, scoreFlurryAdjustedTotalShotCreditFor: 16.46, xOnGoalAgainst: 96.58, xGoalsAgainst: 22.14, xReboundsAgainst: 6.62, xFreezeAgainst: 16.25, xPlayStoppedAgainst: 3.02, xPlayContinuedInZoneAgainst: 48.41, xPlayContinuedOutsideZoneAgainst: 37.57, flurryAdjustedxGoalsAgainst: 21.41, scoreVenueAdjustedxGoalsAgainst: 22.14, flurryScoreVenueAdjustedxGoalsAgainst: 21.41, shotsOnGoalAgainst: 95, missedShotsAgainst: 39, blockedShotAttemptsAgainst: 29, shotAttemptsAgainst: 163, goalsAgainst: 26, reboundsAgainst: 8, reboundGoalsAgainst: 2, freezeAgainst: 14, playStoppedAgainst: 5, playContinuedInZoneAgainst: 36, playContinuedOutsideZoneAgainst: 45, savedShotsOnGoalAgainst: 69, savedUnblockedShotAttemptsAgainst: 108, penaltiesAgainst: 2, penalityMinutesAgainst: 4, faceOffsWonAgainst: 85, hitsAgainst: 16, takeawaysAgainst: 23, giveawaysAgainst: 24, lowDangerShotsAgainst: 60, mediumDangerShotsAgainst: 46, highDangerShotsAgainst: 28, lowDangerxGoalsAgainst: 2.38, mediumDangerxGoalsAgainst: 5.77, highDangerxGoalsAgainst: 13.99, lowDangerGoalsAgainst: 4, mediumDangerGoalsAgainst: 9, highDangerGoalsAgainst: 13, scoreAdjustedShotsAttemptsAgainst: 163.0, unblockedShotAttemptsAgainst: 134, scoreAdjustedUnblockedShotAttemptsAgainst: 134.0, dZoneGiveawaysAgainst: 14, xGoalsFromxReboundsOfShotsAgainst: 1.84, xGoalsFromActualReboundsOfShotsAgainst: 2.9, reboundxGoalsAgainst: 2.9, totalShotCreditAgainst: 21.08, scoreAdjustedTotalShotCreditAgainst: 21.08, scoreFlurryAdjustedTotalShotCreditAgainst: 20.68

team: MTL, season: 2020, name: MTL, team.1: MTL, position: Team Level, situation: all, games_played: 56, xGoalsPercentage: 0.49, corsiPercentage: 0.53, fenwickPercentage: 0.52, iceTime: 204554, xOnGoalFor: 1723.77, xGoalsFor: 156.02, xReboundsFor: 121.1, xFreezeFor: 396.39, xPlayStoppedFor: 55.37, xPlayContinuedInZoneFor: 964.34, xPlayContinuedOutsideZoneFor: 705.78, flurryAdjustedxGoalsFor: 151.82, scoreVenueAdjustedxGoalsFor: 156.47, flurryScoreVenueAdjustedxGoalsFor: 152.27, shotsOnGoalFor: 1746, missedShotsFor: 653, blockedShotAttemptsFor: 866, shotAttemptsFor: 3265, goalsFor: 158, reboundsFor: 101, reboundGoalsFor: 23, freezeFor: 411, playStoppedFor: 51, playContinuedInZoneFor: 787, playContinuedOutsideZoneFor: 891, savedShotsOnGoalFor: 1588, savedUnblockedShotAttemptsFor: 2241, penaltiesFor: 191, penalityMinutesFor: 431, faceOffsWonFor: 1508, hitsFor: 1585, takeawaysFor: 292, giveawaysFor: 693, lowDangerShotsFor: 1789, mediumDangerShotsFor: 467, highDangerShotsFor: 143, lowDangerxGoalsFor: 51.11, mediumDangerxGoalsFor: 57.3, highDangerxGoalsFor: 47.61, lowDangerGoalsFor: 48, mediumDangerGoalsFor: 61, highDangerGoalsFor: 49, scoreAdjustedShotsAttemptsFor: 3273.37, unblockedShotAttemptsFor: 2399, scoreAdjustedUnblockedShotAttemptsFor: 2402.42, dZoneGiveawaysFor: 571, xGoalsFromxReboundsOfShotsFor: 26.36, xGoalsFromActualReboundsOfShotsFor: 22.49, reboundxGoalsFor: 22.52, totalShotCreditFor: 159.86, scoreAdjustedTotalShotCreditFor: 160.08, scoreFlurryAdjustedTotalShotCreditFor: 157.52, xOnGoalAgainst: 1573.2, xGoalsAgainst: 162.18, xReboundsAgainst: 111.05, xFreezeAgainst: 356.32, xPlayStoppedAgainst: 51.73, xPlayContinuedInZoneAgainst: 880.61, xPlayContinuedOutsideZoneAgainst: 632.11, flurryAdjustedxGoalsAgainst: 155.76, scoreVenueAdjustedxGoalsAgainst: 163.38, flurryScoreVenueAdjustedxGoalsAgainst: 156.92, shotsOnGoalAgainst: 1580, missedShotsAgainst: 614, blockedShotAttemptsAgainst: 684, shotAttemptsAgainst: 2878, goalsAgainst: 165, reboundsAgainst: 115, reboundGoalsAgainst: 19, freezeAgainst: 375, playStoppedAgainst: 55, playContinuedInZoneAgainst: 644, playContinuedOutsideZoneAgainst: 840, savedShotsOnGoalAgainst: 1415, savedUnblockedShotAttemptsAgainst: 2029, penaltiesAgainst: 171, penalityMinutesAgainst: 389, faceOffsWonAgainst: 1606, hitsAgainst: 1333, takeawaysAgainst: 363, giveawaysAgainst: 733, lowDangerShotsAgainst: 1569, mediumDangerShotsAgainst: 458, highDangerShotsAgainst: 167, lowDangerxGoalsAgainst: 46.37, mediumDangerxGoalsAgainst: 55.13, highDangerxGoalsAgainst: 60.68, lowDangerGoalsAgainst: 45, mediumDangerGoalsAgainst: 63, highDangerGoalsAgainst: 57, scoreAdjustedShotsAttemptsAgainst: 2899.52, unblockedShotAttemptsAgainst: 2194, scoreAdjustedUnblockedShotAttemptsAgainst: 2210.0, dZoneGiveawaysAgainst: 557, xGoalsFromxReboundsOfShotsAgainst: 24.74, xGoalsFromActualReboundsOfShotsAgainst: 26.42, reboundxGoalsAgainst: 26.42, totalShotCreditAgainst: 160.5, scoreAdjustedTotalShotCreditAgainst: 161.74, scoreFlurryAdjustedTotalShotCreditAgainst: 157.11

team: MTL, season: 2020, name: MTL, team.1: MTL, position: Team Level, situation: 5on5, games_played: 56, xGoalsPercentage: 0.53, corsiPercentage: 0.55, fenwickPercentage: 0.54, iceTime: 168194, xOnGoalFor: 1407.0, xGoalsFor: 114.28, xReboundsFor: 95.53, xFreezeFor: 336.79, xPlayStoppedFor: 45.13, xPlayContinuedInZoneFor: 789.01, xPlayContinuedOutsideZoneFor: 578.25, flurryAdjustedxGoalsFor: 111.47, scoreVenueAdjustedxGoalsFor: 114.74, flurryScoreVenueAdjustedxGoalsFor: 111.92, shotsOnGoalFor: 1415, missedShotsFor: 544, blockedShotAttemptsFor: 741, shotAttemptsFor: 2700, goalsFor: 106, reboundsFor: 80, reboundGoalsFor: 16, freezeFor: 343, playStoppedFor: 39, playContinuedInZoneFor: 646, playContinuedOutsideZoneFor: 745, savedShotsOnGoalFor: 1309, savedUnblockedShotAttemptsFor: 1853, penaltiesFor: 169, penalityMinutesFor: 383, faceOffsWonFor: 1193, hitsFor: 1464, takeawaysFor: 245, giveawaysFor: 601, lowDangerShotsFor: 1483, mediumDangerShotsFor: 380, highDangerShotsFor: 96, lowDangerxGoalsFor: 42.59, mediumDangerxGoalsFor: 46.37, highDangerxGoalsFor: 25.34, lowDangerGoalsFor: 36, mediumDangerGoalsFor: 46, highDangerGoalsFor: 24, scoreAdjustedShotsAttemptsFor: 2708.37, unblockedShotAttemptsFor: 1959, scoreAdjustedUnblockedShotAttemptsFor: 1962.43, dZoneGiveawaysFor: 502, xGoalsFromxReboundsOfShotsFor: 19.83, xGoalsFromActualReboundsOfShotsFor: 15.61, reboundxGoalsFor: 15.88, totalShotCreditFor: 118.24, scoreAdjustedTotalShotCreditFor: 118.47, scoreFlurryAdjustedTotalShotCreditFor: 116.81, xOnGoalAgainst: 1205.33, xGoalsAgainst: 101.17, xReboundsAgainst: 81.36, xFreezeAgainst: 288.1, xPlayStoppedAgainst: 40.06, xPlayContinuedInZoneAgainst: 675.01, xPlayContinuedOutsideZoneAgainst: 499.3, flurryAdjustedxGoalsAgainst: 98.72, scoreVenueAdjustedxGoalsAgainst: 102.38, flurryScoreVenueAdjustedxGoalsAgainst: 99.89, shotsOnGoalAgainst: 1193, missedShotsAgainst: 492, blockedShotAttemptsAgainst: 567, shotAttemptsAgainst: 2252, goalsAgainst: 103, reboundsAgainst: 80, reboundGoalsAgainst: 10, freezeAgainst: 313, playStoppedAgainst: 35, playContinuedInZoneAgainst: 490, playContinuedOutsideZoneAgainst: 664, savedShotsOnGoalAgainst: 1090, savedUnblockedShotAttemptsAgainst: 1582, penaltiesAgainst: 152, penalityMinutesAgainst: 349, faceOffsWonAgainst: 1223, hitsAgainst: 1255, takeawaysAgainst: 294, giveawaysAgainst: 613, lowDangerShotsAgainst: 1272, mediumDangerShotsAgainst: 321, highDangerShotsAgainst: 92, lowDangerxGoalsAgainst: 37.43, mediumDangerxGoalsAgainst: 38.51, highDangerxGoalsAgainst: 25.23, lowDangerGoalsAgainst: 37, mediumDangerGoalsAgainst: 43, highDangerGoalsAgainst: 23, scoreAdjustedShotsAttemptsAgainst: 2273.52, unblockedShotAttemptsAgainst: 1685, scoreAdjustedUnblockedShotAttemptsAgainst: 1701.0, dZoneGiveawaysAgainst: 476, xGoalsFromxReboundsOfShotsAgainst: 16.85, xGoalsFromActualReboundsOfShotsAgainst: 16.25, reboundxGoalsAgainst: 16.6, totalShotCreditAgainst: 101.41, scoreAdjustedTotalShotCreditAgainst: 102.64, scoreFlurryAdjustedTotalShotCreditAgainst: 101.26

team: MTL, season: 2020, name: MTL, team.1: MTL, position: Team Level, situation: 4on5, games_played: 56, xGoalsPercentage: 0.12, corsiPercentage: 0.15, fenwickPercentage: 0.16, iceTime: 14699, xOnGoalFor: 47.51, xGoalsFor: 4.94, xReboundsFor: 2.64, xFreezeFor: 7.04, xPlayStoppedFor: 1.52, xPlayContinuedInZoneFor: 16.11, xPlayContinuedOutsideZoneFor: 33.75, flurryAdjustedxGoalsFor: 4.87, scoreVenueAdjustedxGoalsFor: 4.94, flurryScoreVenueAdjustedxGoalsFor: 4.87, shotsOnGoalFor: 55, missedShotsFor: 11, blockedShotAttemptsFor: 11, shotAttemptsFor: 77, goalsFor: 9, reboundsFor: 2, reboundGoalsFor: 1, freezeFor: 4, playStoppedFor: 0, playContinuedInZoneFor: 16, playContinuedOutsideZoneFor: 35, savedShotsOnGoalFor: 46, savedUnblockedShotAttemptsFor: 57, penaltiesFor: 9, penalityMinutesFor: 20, faceOffsWonFor: 116, hitsFor: 73, takeawaysFor: 24, giveawaysFor: 54, lowDangerShotsFor: 43, mediumDangerShotsFor: 19, highDangerShotsFor: 4, lowDangerxGoalsFor: 1.28, mediumDangerxGoalsFor: 2.45, highDangerxGoalsFor: 1.21, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 4, highDangerGoalsFor: 2, scoreAdjustedShotsAttemptsFor: 77.0, unblockedShotAttemptsFor: 66, scoreAdjustedUnblockedShotAttemptsFor: 66.0, dZoneGiveawaysFor: 51, xGoalsFromxReboundsOfShotsFor: 0.6, xGoalsFromActualReboundsOfShotsFor: 0.67, reboundxGoalsFor: 0.67, totalShotCreditFor: 4.87, scoreAdjustedTotalShotCreditFor: 4.87, scoreFlurryAdjustedTotalShotCreditFor: 4.85, xOnGoalAgainst: 246.25, xGoalsAgainst: 36.79, xReboundsAgainst: 21.91, xFreezeAgainst: 48.81, xPlayStoppedAgainst: 7.98, xPlayContinuedInZoneAgainst: 149.64, xPlayContinuedOutsideZoneAgainst: 76.87, flurryAdjustedxGoalsAgainst: 33.57, scoreVenueAdjustedxGoalsAgainst: 36.79, flurryScoreVenueAdjustedxGoalsAgainst: 33.57, shotsOnGoalAgainst: 260, missedShotsAgainst: 82, blockedShotAttemptsAgainst: 79, shotAttemptsAgainst: 421, goalsAgainst: 34, reboundsAgainst: 26, reboundGoalsAgainst: 6, freezeAgainst: 46, playStoppedAgainst: 14, playContinuedInZoneAgainst: 111, playContinuedOutsideZoneAgainst: 111, savedShotsOnGoalAgainst: 226, savedUnblockedShotAttemptsAgainst: 308, penaltiesAgainst: 14, penalityMinutesAgainst: 28, faceOffsWonAgainst: 170, hitsAgainst: 18, takeawaysAgainst: 8, giveawaysAgainst: 40, lowDangerShotsAgainst: 211, mediumDangerShotsAgainst: 87, highDangerShotsAgainst: 44, lowDangerxGoalsAgainst: 5.9, mediumDangerxGoalsAgainst: 10.28, highDangerxGoalsAgainst: 20.61, lowDangerGoalsAgainst: 4, mediumDangerGoalsAgainst: 10, highDangerGoalsAgainst: 20, scoreAdjustedShotsAttemptsAgainst: 421.0, unblockedShotAttemptsAgainst: 342, scoreAdjustedUnblockedShotAttemptsAgainst: 342.0, dZoneGiveawaysAgainst: 13, xGoalsFromxReboundsOfShotsAgainst: 5.78, xGoalsFromActualReboundsOfShotsAgainst: 6.95, reboundxGoalsAgainst: 6.59, totalShotCreditAgainst: 35.98, scoreAdjustedTotalShotCreditAgainst: 35.98, scoreFlurryAdjustedTotalShotCreditAgainst: 33.15

